"id","age","mean","mode","lower","upper","variance"
"Cephalosporins:Haemophilus","21",0.0501088275212835,0.03,0.00594327848249645,0.117622632154007,0.00119759471243135
"Cephalosporins:Haemophilus","22",0.0500246388713108,0.03,0.00582935831800513,0.11687223268985,0.00118945283036497
"Cephalosporins:Haemophilus","23",0.0499626664500323,0.03,0.00601100893552636,0.116918087280957,0.00118292414843392
"Cephalosporins:Haemophilus","24",0.0499225499323974,0.03,0.00629858008837451,0.117385558421884,0.00117793969153233
"Cephalosporins:Haemophilus","25",0.0499039643652084,0.03,0.00634972984162572,0.117591108911303,0.00117443744130238
"Cephalosporins:Haemophilus","26",0.0499066192551269,0.03,0.00629018218108809,0.116999649900741,0.00117236183957476
"Cephalosporins:Haemophilus","27",0.0499302577363388,0.03,0.00622313088076729,0.116938775703776,0.00117166334380474
"Cephalosporins:Haemophilus","28",0.0499746558171147,0.03,0.00606400382544485,0.116831583252161,0.00117229803046403
"Cephalosporins:Haemophilus","29",0.0500396217043786,0.03,0.00491960806745703,0.11570407149392,0.00117422724274046
"Cephalosporins:Haemophilus","30",0.0501249952053296,0.03,0.00634682979077951,0.116916024369813,0.00117741727926599
"Cephalosporins:Haemophilus","31",0.0502306472051169,0.03,0.00629950457460773,0.11689752818171,0.00118183912093934
"Cephalosporins:Haemophilus","32",0.0503564792195668,0.03,0.00670169685345186,0.118200318481203,0.00118746819323306
"Cephalosporins:Haemophilus","33",0.0505024230219809,0.03,0.00615755600139698,0.118422186220785,0.00119428416167744
"Cephalosporins:Haemophilus","34",0.0506684403430658,0.03,0.00672527674979365,0.119325760987352,0.00120227075849659
"Cephalosporins:Haemophilus","35",0.0508545226431186,0.03,0.00610760981352562,0.119213212270151,0.0012114156386362
"Cephalosporins:Haemophilus","36",0.0510606909556666,0.03,0.00587126256099807,0.119264465163209,0.00122171026367053
"Cephalosporins:Haemophilus","37",0.0512869958018479,0.03,0.0067813032388091,0.121123986560337,0.00123314981230905
"Cephalosporins:Haemophilus","38",0.0515335171749157,0.03,0.00772341644467047,0.122691424269147,0.00124573311644236
"Cephalosporins:Haemophilus","39",0.0518003645943531,0.03,0.0072330819222315,0.123035825492833,0.00125946262187502
"Cephalosporins:Haemophilus","40",0.052087677229189,0.03,0.00758810775723273,0.124208805312149,0.00127434437309065
"Cephalosporins:Haemophilus","41",0.0523956240902188,0.03,0.00763085838420239,0.124888242057088,0.00129038802158396
"Cephalosporins:Haemophilus","42",0.0527244042909387,0.03,0.00746857635844278,0.125831624417694,0.00130760685747679
"Cephalosporins:Haemophilus","43",0.0530742473771111,0.03,0.00751288833075215,0.126795018917931,0.00132601786431232
"Cephalosporins:Haemophilus","44",0.0534454137249824,0.03,0.00553914544430933,0.12558719101231,0.00134564179709451
"Cephalosporins:Haemophilus","45",0.0538381950082718,0.03,0.00583722965871002,0.127112501861495,0.00136650328381
"Cephalosporins:Haemophilus","46",0.0542529147341402,0.03,0.00770338602157036,0.129931803128316,0.00138863095083863
"Cephalosporins:Haemophilus","47",0.0546899288484312,0.03,0.00571504335852547,0.128898874736218,0.00141205757282688
"Cephalosporins:Haemophilus","48",0.0551496264105435,0.03,0.00794143313731557,0.132308508145392,0.00143682024776775
"Cephalosporins:Haemophilus","49",0.0556324303383548,0.03,0.00756761516224069,0.132672757996974,0.00146296059820138
"Cephalosporins:Haemophilus","50",0.056138798223654,0.03,0.00804284487876298,0.134616698731903,0.00149052499962371
"Cephalosporins:Haemophilus","51",0.0566692232185633,0.03,0.00777162621261397,0.135726230372031,0.0015195648373671
"Cephalosporins:Haemophilus","52",0.0572242349934322,0.03,0.00787357984778865,0.136946383237672,0.0015501367933969
"Cephalosporins:Haemophilus","53",0.0578044007666614,0.03,0.00598232633708322,0.136454720165829,0.00158230316465228
"Cephalosporins:Haemophilus","54",0.0584103264068625,0.04,0.00580362306327975,0.137748079311951,0.00161613221474845
"Cephalosporins:Haemophilus","55",0.0590426576076756,0.04,0.00870317603985942,0.142059668831914,0.00165169856105059
"Cephalosporins:Haemophilus","56",0.0597020811354469,0.04,0.00840152805131216,0.143045189455181,0.00168908359932702
"Cephalosporins:Haemophilus","57",0.0603893261498043,0.04,0.00846983568366293,0.144660408215794,0.00172837596839023
"Cephalosporins:Haemophilus","58",0.0611051655969619,0.04,0.00821330299624527,0.146118410693935,0.00176967205733776
"Cephalosporins:Haemophilus","59",0.0618504176753201,0.04,0.00861391976954289,0.148324561639399,0.00181307655821
"Cephalosporins:Haemophilus","60",0.0626259473726081,0.04,0.00892753723167008,0.151078679421294,0.00185870306708612
"Cephalosporins:Haemophilus","61",0.0634326680734238,0.04,0.0061047305375916,0.150128738337589,0.00190667473684055
"Cephalosporins:Haemophilus","62",0.0642715432355639,0.04,0.00613091018944242,0.151691432593046,0.00195712498497732
"Cephalosporins:Haemophilus","63",0.0651435881329878,0.04,0.00686751806712972,0.154337121172925,0.00201019826014397
"Cephalosporins:Haemophilus","64",0.0660498716626168,0.04,0.00686918004658556,0.156178475703593,0.00206605087109573
"Cephalosporins:Haemophilus","65",0.0669915182114232,0.04,0.00885319234630588,0.160491237216379,0.00212485188202785
"Cephalosporins:Haemophilus","66",0.067969709579406,0.04,0.00697166840218513,0.16079387785837,0.00218678407831177
"Cephalosporins:Haemophilus","67",0.0689856869530568,0.04,0.00750493237252586,0.163888848504345,0.00225204500675017
"Cephalosporins:Haemophilus","68",0.0700407529227982,0.04,0.00739021175192059,0.166011543213696,0.00232084809449596
"Cephalosporins:Haemophilus","69",0.0711362735365917,0.04,0.00756839317631537,0.168450401219156,0.0023934238507474
"Cephalosporins:Haemophilus","70",0.072273680380471,0.04,0.00750834001572903,0.171498174600754,0.00247002115522207
"Cephalosporins:Haemophilus","71",0.0734544726751312,0.04,0.0076272294525977,0.173746955246702,0.00255090863720669
"Cephalosporins:Haemophilus","72",0.0746802193758843,0.04,0.00810860704200223,0.176518271188355,0.00263637614865927
"Cephalosporins:Haemophilus","73",0.0759525612612744,0.04,0.00831201342383548,0.179867321726431,0.00272673633438045
"Cephalosporins:Haemophilus","74",0.0772732129934,0.04,0.0110201431454494,0.185775845791179,0.00282232630164638
"Cephalosporins:Haemophilus","75",0.0786439651305263,0.04,0.00905795756251181,0.187262884327662,0.00292350939087598
"Cephalosporins:Haemophilus","76",0.0800666860698629,0.04,0.0103207516026789,0.191165716372625,0.00303067704785995
"Cephalosporins:Haemophilus","77",0.0815433238954364,0.05,0.00922892795784559,0.193430891611019,0.00314425079676987
"Cephalosporins:Haemophilus","78",0.0830759081027967,0.05,0.0104927219801337,0.198789491485825,0.00326468431155746
"Cephalosporins:Haemophilus","79",0.0846665511688613,0.05,0.0107293908735474,0.203606396539183,0.00339246558140521
"Cephalosporins:Haemophilus","80",0.0863174499315439,0.04,0.0104786195189454,0.207493178565087,0.0035281191635602
"Cephalosporins:Haemophilus","81",0.0880308867399321,0.05,0.0107247635820139,0.212001164733774,0.00367220851413143
"Cephalosporins:Haemophilus","82",0.0898092303317172,0.05,0.0111120743516746,0.216677263797175,0.00382533838422022
"Cephalosporins:Haemophilus","83",0.0916549363903613,0.05,0.0111852169043067,0.220691903407787,0.0039881572650463
"Cephalosporins:Haemophilus","84",0.0935705477301651,0.05,0.00974807848301635,0.223862551857483,0.00416135986150196
"Cephalosporins:Haemophilus","85",0.0955586940530427,0.05,0.00984378823235519,0.229439537891354,0.00434568956879364
"Cephalosporins:Haemophilus","86",0.097622091216482,0.05,0.0116190616711712,0.236610676763845,0.0045419409215065
"Cephalosporins:Haemophilus","87",0.0997635399479817,0.05,0.0110008774906608,0.241320366985674,0.00475096197856388
"Cephalosporins:Haemophilus","88",0.101985923937307,0.05,0.0124199100508827,0.248451048703796,0.00497365660117696
"Cephalosporins:Haemophilus","89",0.104292207234335,0.05,0.011403995692448,0.252050929810681,0.00521098657404339
"Cephalosporins:Haemophilus","90",0.106685430877233,0.05,0.0117661158592148,0.25790281168737,0.00546397351283478
"Cephalosporins:Haemophilus","91",0.109168708673344,0.05,0.0118057866692731,0.263005012056815,0.005733700493518
"Cephalosporins:Haemophilus","92",0.111745222053742,0.05,0.0120596700705024,0.267802629434469,0.00602131333142185
"Cephalosporins:Haemophilus","93",0.114418213922034,0.05,0.0136209812147362,0.275438460476008,0.00632802143035574
"Cephalosporins:Haemophilus","94",0.117190981418983,0.05,0.0129196126368823,0.281131012185363,0.00665509811470845
"Cephalosporins:Haemophilus","95",0.120066867527042,0.05,0.0131927065242878,0.288508532206212,0.00700388035052815
"Cephalosporins:Haemophilus","96",0.123049251443222,0.05,0.0133875507333221,0.295112541439831,0.00737576775536391
"Cephalosporins:Haemophilus","97",0.126141537655135,0.06,0.0118201227104463,0.302695855523198,0.00777222079141033
"Cephalosporins:Haemophilus","98",0.129347143663711,0.06,0.0134325955470505,0.312769004569666,0.00819475803254983
"Cephalosporins:Haemophilus","99",0.132669486307357,0.06,0.0138630933722288,0.321035320772657,0.00864495239356935
"Cephalosporins:Haemophilus","100",0.136111966656291,0.06,0.0120830516565334,0.329119941930235,0.00912442620952826
"Cephalosporins:Haemophilus","101",0.139677953462745,0.07,0.013258161428644,0.339077544027588,0.00963484505542032
"Cephalosporins:Klebsiella","max",0.243256412612696,0.13,0.0233453964899391,0.554295959892929,0.0229171369125978
"Cephalosporins:Klebsiella","min",0.107258124544113,0.05,0.00539078321480733,0.28378837792289,0.00762367804444635
"Cephalosporins:Klebsiella","age_max",0.799186,1,0,1,0.0785795933226645
"Cephalosporins:Klebsiella","age_min",0.128304,0,0,1,0.082959555495099
"Cephalosporins:Klebsiella","zero",0.115768983805178,0.05,0.00525602400744364,0.313514320001582,0.00939637607653811
"Cephalosporins:Klebsiella","hundred",0.225999074991661,0.13,0.0101684384336557,0.536038794843799,0.0232843402488903
"Cephalosporins:Klebsiella","max_difference",0.135998288068584,0.06,0.00185999151003541,0.335930652537147,0.010347262550269
"Cephalosporins:Klebsiella","age_max_difference",0.670882,1,-0.68,1,0.271926747425485
"Cephalosporins:Klebsiella","zero_hundred_difference",0.110230091186483,0.05,-0.0814648876776395,0.363371564503324,0.0129926570584475
"Cephalosporins:Klebsiella","zero_hundred_difference",0.110230091186483,0.08,-0.0814648876776395,0.363371564503324,0.0129926570584475
"Cephalosporins:Klebsiella","1",0.115768983805178,0.05,0.00525602400744364,0.313514320001582,0.00939637607653811
"Cephalosporins:Klebsiella","2",0.116860213325279,0.05,0.00579333811984691,0.315515894655786,0.00935828745426708
"Cephalosporins:Klebsiella","3",0.117975277705886,0.05,0.00579641724740859,0.316377154536468,0.00932800187079711
"Cephalosporins:Klebsiella","4",0.119113559349359,0.05,0.00608030080704969,0.317735713874123,0.00930539357870916
"Cephalosporins:Klebsiella","5",0.12027441259183,0.05,0.00685640787206865,0.318868673639415,0.00929033816051979
"Cephalosporins:Klebsiella","6",0.121457164494171,0.06,0.00722728631077464,0.320259668356799,0.00928271204923621
"Cephalosporins:Klebsiella","7",0.122661115713789,0.06,0.00757555905975071,0.323344332669811,0.00928239203288223
"Cephalosporins:Klebsiella","8",0.123885541456459,0.06,0.00730715783507307,0.325970631821874,0.00928925475114885
"Cephalosporins:Klebsiella","9",0.125129692506814,0.06,0.0081733407110913,0.32714565039571,0.00930317619178672
"Cephalosporins:Klebsiella","9",0.125129692506814,0.07,0.0081733407110913,0.32714565039571,0.00930317619178672
"Cephalosporins:Klebsiella","10",0.126392796335594,0.06,0.00797475689495913,0.325212623099576,0.00932403119377332
"Cephalosporins:Klebsiella","11",0.127674058281218,0.06,0.00927131729926655,0.325900508335667,0.00935169296369249
"Cephalosporins:Klebsiella","12",0.128972662802688,0.06,0.00945105420393915,0.326239377615879,0.00938603261118583
"Cephalosporins:Klebsiella","13",0.130287774800317,0.06,0.00904156039725887,0.326537790876733,0.00942691870879577
"Cephalosporins:Klebsiella","14",0.13161854100026,0.06,0.0094139445308914,0.32763935602097,0.00947421688103072
"Cephalosporins:Klebsiella","15",0.13296409139832,0.08,0.00979436978914019,0.329758620239542,0.0095277894270455
"Cephalosporins:Klebsiella","16",0.134323540758029,0.08,0.0110298082754647,0.332760926648066,0.00958749498094238
"Cephalosporins:Klebsiella","17",0.135695990157541,0.08,0.0103274697672372,0.333619451356242,0.00965318821334683
"Cephalosporins:Klebsiella","18",0.137080528579471,0.08,0.0128875347754334,0.338163253407925,0.00972471957758492
"Cephalosporins:Klebsiella","19",0.138476234537429,0.08,0.0111860430752569,0.338878794533301,0.00980193510346813
"Cephalosporins:Klebsiella","20",0.13988217773265,0.08,0.00986420714295061,0.339870018073798,0.00988467624136153
"Cephalosporins:Klebsiella","21",0.141297420733886,0.08,0.0113028153485758,0.342200596315557,0.00997277975885764
"Cephalosporins:Klebsiella","22",0.142721020673469,0.08,0.0117392331947318,0.346275738416577,0.0100660776919917
"Cephalosporins:Klebsiella","23",0.144152030952339,0.09,0.0131283830767928,0.348403642323002,0.0101643973525063
"Cephalosporins:Klebsiella","24",0.145589502946758,0.07,0.0114135950882921,0.348539037716041,0.0102675613922059
"Cephalosporins:Klebsiella","25",0.147032487709425,0.09,0.0137697832833853,0.352019593692693,0.0103753879249328
"Cephalosporins:Klebsiella","26",0.1484800376578,0.09,0.0139158198337895,0.354765089509438,0.0104876907061594
"Cephalosporins:Klebsiella","27",0.149931208242636,0.09,0.0147559525791689,0.357644425878597,0.0106042793696288
"Cephalosporins:Klebsiella","28",0.151385059589906,0.09,0.0151739604825792,0.358910380174666,0.0107249597199091
"Cephalosporins:Klebsiella","29",0.152840658109689,0.08,0.0118380653108733,0.356219604823773,0.0108495340791582
"Cephalosporins:Klebsiella","30",0.15429707806592,0.08,0.011867483226977,0.359251313846207,0.0109778016858556
"Cephalosporins:Klebsiella","31",0.155753403101365,0.08,0.0153977973281956,0.366402087990832,0.0111095591427376
"Cephalosporins:Klebsiella","32",0.157208727712688,0.09,0.0162088723476795,0.371499170012793,0.0112446009107086
"Cephalosporins:Klebsiella","33",0.158662158670996,0.09,0.0151050256288164,0.37280850094266,0.0113827198450846
"Cephalosporins:Klebsiella","34",0.160112816383825,0.09,0.0153007919865554,0.376063324190603,0.0115237077701725
"Cephalosporins:Klebsiella","35",0.161559836195139,0.09,0.0169613111395782,0.379703554750778,0.0116673560879094
"Cephalosporins:Klebsiella","36",0.163002369620482,0.09,0.0166359858058561,0.38196919927832,0.0118134564160705
"Cephalosporins:Klebsiella","37",0.164439585515075,0.09,0.017512727126171,0.385321782035611,0.0119618012514214
"Cephalosporins:Klebsiella","38",0.165870671173218,0.09,0.0168410219058134,0.388057970203079,0.012112184653118
"Cephalosporins:Klebsiella","39",0.167294833357961,0.09,0.0169412890393448,0.391037054716351,0.0122644029416634
"Cephalosporins:Klebsiella","40",0.168711299260571,0.08,0.017635132834127,0.395000465096381,0.012418255408791
"Cephalosporins:Klebsiella","41",0.17011931738985,0.08,0.0153945094420338,0.396358944799082,0.0125735450337698
"Cephalosporins:Klebsiella","42",0.171518158391871,0.1,0.0157261417970522,0.399189618302406,0.0127300792017943
"Cephalosporins:Klebsiella","43",0.172907115801163,0.08,0.0187157348222294,0.404518119458804,0.0128876704203411
"Cephalosporins:Klebsiella","44",0.174285506724777,0.08,0.0179214101973187,0.405971515177339,0.0130461370296188
"Cephalosporins:Klebsiella","45",0.175652672461068,0.08,0.017924451722488,0.408901221277785,0.0132053039035178
"Cephalosporins:Klebsiella","46",0.177007979055336,0.08,0.0177171059991464,0.411484149115336,0.0133650031377581
"Cephalosporins:Klebsiella","47",0.178350817794762,0.08,0.0176850371708185,0.414427294988912,0.0135250747222435
"Cephalosporins:Klebsiella","48",0.179680605645309,0.08,0.0177702304773791,0.416416876881263,0.0136853671949382
"Cephalosporins:Klebsiella","49",0.180996785633434,0.08,0.0190917319483903,0.420563089540577,0.0138457382748963
"Cephalosporins:Klebsiella","50",0.182298827175619,0.08,0.0178784100780828,0.42299374862421,0.0140060554723753
"Cephalosporins:Klebsiella","51",0.183586226358828,0.08,0.0178569951571886,0.42686457847109,0.0141661966742591
"Cephalosporins:Klebsiella","52",0.184858506175023,0.08,0.0187930757761334,0.430212161494069,0.0143260507032925
"Cephalosporins:Klebsiella","53",0.186115216712941,0.08,0.0191062258745549,0.433922870714339,0.014485517849889
"Cephalosporins:Klebsiella","54",0.18735593531029,0.08,0.018241979654614,0.435099237313233,0.0146445103755095
"Cephalosporins:Klebsiella","55",0.18858026666946,0.09,0.0191475756648123,0.438411956875753,0.01480295298683
"Cephalosporins:Klebsiella","56",0.189787842939799,0.11,0.0198171397295269,0.443052763727011,0.0149607832801032
"Cephalosporins:Klebsiella","57",0.190978323769367,0.11,0.0191338999961044,0.444970177710115,0.0151179521552915
"Cephalosporins:Klebsiella","58",0.192151396328953,0.11,0.0191045625921355,0.449075580912914,0.0152744241996907
"Cephalosporins:Klebsiella","59",0.193306775310997,0.11,0.0198165510733942,0.45233240501723,0.0154301780408845
"Cephalosporins:Klebsiella","60",0.194444202905862,0.11,0.0210879650435072,0.456415403863091,0.0155852066689688
"Cephalosporins:Klebsiella","61",0.195563448757721,0.09,0.0217628871212981,0.459569777188216,0.0157395177280578
"Cephalosporins:Klebsiella","61",0.195563448757721,0.11,0.0217628871212981,0.459569777188216,0.0157395177280578
"Cephalosporins:Klebsiella","62",0.196664309902109,0.11,0.0190265467677506,0.459591353948664,0.0158931337771411
"Cephalosporins:Klebsiella","63",0.19774661068696,0.09,0.0188134629157965,0.462130037411458,0.0160460925203943
"Cephalosporins:Klebsiella","64",0.198810202678731,0.09,0.0164510063791326,0.461355131142085,0.0161984470070642
"Cephalosporins:Klebsiella","65",0.199854964554953,0.12,0.0160440639676929,0.462435549905419,0.0163502658010501
"Cephalosporins:Klebsiella","66",0.200880801984295,0.09,0.0184387799026143,0.466945466391473,0.0165016331202867
"Cephalosporins:Klebsiella","66",0.200880801984295,0.12,0.0184387799026143,0.466945466391473,0.0165016331202867
"Cephalosporins:Klebsiella","67",0.201887647494992,0.09,0.0158078569792864,0.466741997839533,0.0166526489460087
"Cephalosporins:Klebsiella","68",0.202875460332188,0.09,0.0181741275150474,0.471912341014168,0.0168034291019319
"Cephalosporins:Klebsiella","69",0.203844226304509,0.12,0.0189322201835593,0.475278279396253,0.0169541053033376
"Cephalosporins:Klebsiella","70",0.204793957619875,0.09,0.0189230445158562,0.477609190409282,0.0171048251759799
"Cephalosporins:Klebsiella","71",0.205724692710332,0.11,0.0180844138395086,0.479349260541333,0.017255752244664
"Cephalosporins:Klebsiella","72",0.20663649604537,0.11,0.0175093769724045,0.480301968873381,0.0174070658912642
"Cephalosporins:Klebsiella","73",0.207529457932946,0.11,0.0219297757199361,0.48728744969173,0.0175589612818563
"Cephalosporins:Klebsiella","74",0.20840369430716,0.11,0.021235911224849,0.489158847837574,0.0177116492625446
"Cephalosporins:Klebsiella","75",0.209259346501274,0.11,0.0182209947688974,0.487749215214178,0.0178653562234631
"Cephalosporins:Klebsiella","76",0.210096581004492,0.11,0.0180407638315174,0.488797898648894,0.0180203239303168
"Cephalosporins:Klebsiella","77",0.2109155892007,0.11,0.018663984579131,0.49098554338645,0.0181768093227234
"Cephalosporins:Klebsiella","78",0.211716587087121,0.11,0.0192429055358491,0.494880144992345,0.0183350842785015
"Cephalosporins:Klebsiella","79",0.212499814970602,0.11,0.0185726242792243,0.496745495445037,0.0184954353429391
"Cephalosporins:Klebsiella","80",0.213265537139096,0.11,0.0185241202739939,0.497897156612786,0.0186581634219722
"Cephalosporins:Klebsiella","81",0.214014041505674,0.13,0.0194119465721193,0.500559824668556,0.0188235834381041
"Cephalosporins:Klebsiella","82",0.214745639222287,0.13,0.0182017972068591,0.500624093326706,0.0189920239478111
"Cephalosporins:Klebsiella","83",0.215460664260357,0.13,0.0197721665796113,0.503886808213455,0.0191638267191151
"Cephalosporins:Klebsiella","84",0.216159472955181,0.13,0.0216548324940655,0.506890061478955,0.0193393462679588
"Cephalosporins:Klebsiella","85",0.216842443511098,0.13,0.0182312647893468,0.505572319240922,0.0195189493520083
"Cephalosporins:Klebsiella","86",0.217509975464335,0.13,0.015842932097443,0.505087654133134,0.0197030144205309
"Cephalosporins:Klebsiella","87",0.218162489100496,0.13,0.0191567245497926,0.510386253986123,0.0198919310190612
"Cephalosporins:Klebsiella","88",0.218800424823728,0.13,0.0190915308434591,0.51183026305093,0.0200860991476826
"Cephalosporins:Klebsiella","89",0.219424242474749,0.12,0.0156698126372011,0.511117917382391,0.0202859285719172
"Cephalosporins:Klebsiella","90",0.220034420595076,0.12,0.0142584952195972,0.508809467828313,0.0204918380854355
"Cephalosporins:Klebsiella","91",0.22063145563508,0.12,0.0110818920101193,0.508830502009275,0.0207042547240789
"Cephalosporins:Klebsiella","92",0.221215861103746,0.12,0.0139629137380679,0.514377262771944,0.0209236129310164
"Cephalosporins:Klebsiella","93",0.221788166658409,0.12,0.0151623484517718,0.516553488102188,0.0211503536732488
"Cephalosporins:Klebsiella","94",0.222348917133125,0.12,0.0106898223933556,0.515298866515118,0.0213849235101025
"Cephalosporins:Klebsiella","95",0.222898671504804,0.11,0.0134393817417174,0.520365916221691,0.021627773614832
"Cephalosporins:Klebsiella","96",0.223438001796757,0.11,0.0103349646837813,0.519903518327445,0.0218793587509539
"Cephalosporins:Klebsiella","97",0.223967491919842,0.13,0.0126411868919742,0.524124675744818,0.0221401362054543
"Cephalosporins:Klebsiella","97",0.223967491919842,0.14,0.0126411868919742,0.524124675744818,0.0221401362054543
"Cephalosporins:Klebsiella","98",0.224487736452013,0.13,0.0129260398773994,0.52904452593365,0.0224105646815396
"Cephalosporins:Klebsiella","98",0.224487736452013,0.14,0.0129260398773994,0.52904452593365,0.0224105646815396
"Cephalosporins:Klebsiella","99",0.224999339357684,0.13,0.0123112385063842,0.531481773871771,0.02269110315412
"Cephalosporins:Klebsiella","100",0.225502912648988,0.13,0.0103255204142874,0.53345968874804,0.0229822096917096
"Cephalosporins:Klebsiella","101",0.225999074991661,0.13,0.0101684384336557,0.536038794843799,0.0232843402488903
"Cephalosporins:Moraxella","max",0.0253102361447707,0.01,0.000913938648867978,0.0746999599999155,0.000799355539107043
"Cephalosporins:Moraxella","min",0.00650369127391584,0,0.000259953458453215,0.0182129192449186,4.04764096512223e-05
"Cephalosporins:Moraxella","age_max",0.32361,0,0,1,0.208455398979796
"Cephalosporins:Moraxella","age_min",0.618098,1,0.23,1,0.0613317487457491
"Cephalosporins:Moraxella","zero",0.020521418421441,0.01,0.000779196386162292,0.0581570088172658,0.000487553597790899
"Cephalosporins:Moraxella","hundred",0.0164040973924859,0.01,0.000241309595798827,0.0544414355370965,0.000584223532999045
"Cephalosporins:Moraxella","max_difference",0.0188065448708548,0.01,0.000119279628340614,0.0608143177467701,0.00060700167163414
"Cephalosporins:Moraxella","age_max_difference",-0.294488,-1,-1,0.73,0.417790135883177
"Cephalosporins:Moraxella","zero_hundred_difference",-0.00411732102895509,0,-0.0507838578533891,0.0392537040343793,0.00056762676024811
"Cephalosporins:Moraxella","1",0.020521418421441,0.01,0.000779196386162292,0.0581570088172658,0.000487553597790899
"Cephalosporins:Moraxella","2",0.0197220868129798,0.01,0.000739302085950825,0.0550252849211229,0.000440920648661228
"Cephalosporins:Moraxella","3",0.0189741656459677,0.01,0.000740945566288726,0.0529615523741915,0.000400055320442884
"Cephalosporins:Moraxella","4",0.0182739125378193,0.01,0.000633888832221171,0.050620158368507,0.000364171528609301
"Cephalosporins:Moraxella","5",0.017617872063042,0.01,0.000619450049320922,0.0485107217899446,0.000332594797398615
"Cephalosporins:Moraxella","6",0.0170028562525377,0.01,0.000661068732443762,0.046655139000733,0.000304746604229978
"Cephalosporins:Moraxella","7",0.016425925656154,0.01,0.000754814593669508,0.0450883776378397,0.000280130738487019
"Cephalosporins:Moraxella","8",0.0158843711514558,0.01,0.000615614640843457,0.0438440992142546,0.00025832147659097
"Cephalosporins:Moraxella","9",0.0153756966245911,0.01,0.000693065642956443,0.0426623867671672,0.000238953376431104
"Cephalosporins:Moraxella","10",0.0148976026028041,0.01,0.000560788708264742,0.0413649370594283,0.000221712501943446
"Cephalosporins:Moraxella","11",0.0144479708812611,0.01,0.000551471893472121,0.0399343878751536,0.000206328900629483
"Cephalosporins:Moraxella","12",0.0140248501580441,0.01,0.000540067598316848,0.0382637036323395,0.000192570171311226
"Cephalosporins:Moraxella","13",0.0136264426691837,0.01,0.000745659436739016,0.036959478319624,0.000180235975095814
"Cephalosporins:Moraxella","14",0.0132510917992725,0.01,0.00102470529601082,0.0362061991786129,0.000169153358404971
"Cephalosporins:Moraxella","15",0.012897270631494,0.01,0.000494528398557453,0.0344353521131641,0.000159172772340595
"Cephalosporins:Moraxella","16",0.012563571392918,0.01,0.000718315946074867,0.0335609473540045,0.000150164687169323
"Cephalosporins:Moraxella","17",0.0122486957458763,0.01,0.000977071617308829,0.0329732342418576,0.000142016714057045
"Cephalosporins:Moraxella","18",0.0119514458734953,0.01,0.000956254587896233,0.0321017069936859,0.00013463115824307
"Cephalosporins:Moraxella","19",0.0116707163064808,0.01,0.000470816143707617,0.0308636471524374,0.000127922938582244
"Cephalosporins:Moraxella","20",0.0114054864385886,0.01,0.00043530253969442,0.0299896967777759,0.000121817817835968
"Cephalosporins:Moraxella","21",0.0111548136795095,0.01,0.000576094072123967,0.0296011193725169,0.000116250896335399
"Cephalosporins:Moraxella","22",0.0109178271958693,0.01,0.00041644545547894,0.0288679604791604,0.000111165328771682
"Cephalosporins:Moraxella","23",0.0106937221934673,0.01,0.00084949737536185,0.0286405973690585,0.000106511229999447
"Cephalosporins:Moraxella","24",0.0104817546965779,0.01,0.000671045783603971,0.0279347156283421,0.000102244740984182
"Cephalosporins:Moraxella","25",0.0102812367829888,0.01,0.000385506749702821,0.0272084216098205,9.83272304908783e-05
"Cephalosporins:Moraxella","26",0.0100915322363393,0.01,0.00037374776218835,0.0267400130315736,9.47246119031637e-05
"Cephalosporins:Moraxella","27",0.00991205258019588,0.01,0.000777989574753247,0.0266491123892106,9.14067577723832e-05
"Cephalosporins:Moraxella","28",0.00974225346108655,0.01,0.000600543924912124,0.0260106231737735,8.83469974085138e-05
"Cephalosporins:Moraxella","29",0.00958163135039707,0.01,0.000598577439441524,0.025636089465654,8.55216851131326e-05
"Cephalosporins:Moraxella","30",0.0094297205375696,0.01,0.00058146258554427,0.0252675713615386,8.29098285832407e-05
"Cephalosporins:Moraxella","31",0.00928609038943725,0.01,0.000323347173701978,0.0246434568760892,8.04927686391487e-05
"Cephalosporins:Moraxella","32",0.00915034285276267,0.01,0.000314744919974262,0.0243405384736209,7.82539027974683e-05
"Cephalosporins:Moraxella","33",0.0090221101791278,0.01,0.000389584999126883,0.0241148142034616,7.61784463621825e-05
"Cephalosporins:Moraxella","34",0.00890105285324748,0.01,0.000298820027834065,0.0236685529884101,7.42532256772169e-05
"Cephalosporins:Moraxella","35",0.00878685770755662,0.01,0.00029145467977128,0.0233723131939478,7.24664990020864e-05
"Cephalosporins:Moraxella","36",0.00867923620755778,0.01,0.000503863787123464,0.0231880633411954,7.08078011625815e-05
"Cephalosporins:Moraxella","37",0.0085779228939208,0.01,0.000398057547600963,0.0227961817588372,6.92678087117923e-05
"Cephalosporins:Moraxella","38",0.00848267396870839,0.01,0.000335673946227296,0.0224561039984878,6.78382228303934e-05
"Cephalosporins:Moraxella","39",0.00839326601437045,0.01,0.000445124926848311,0.0224217884200606,6.65116676136283e-05
"Cephalosporins:Moraxella","40",0.00830949483531496,0.01,0.000332461530994069,0.0221938970318515,6.52816017480622e-05
"Cephalosporins:Moraxella","41",0.00823117441293392,0.01,0.000331345229554518,0.0219098896290502,6.41422418842116e-05
"Cephalosporins:Moraxella","42",0.00815813596594777,0.01,0.000470772798327153,0.0219725521033602,6.30884962702263e-05
