year,age,population
2098,88,53641.4
2098,89,48820.533
2098,90,43755.077
2098,91,38631.906
2098,92,33719.667
2098,93,29149.598
2098,94,24831.913
2098,95,20825.388
2098,96,17216.809
2098,97,13990.004
2098,98,10958.502
2098,99,8292.07
2098,100,20629.887
2099,0,111291.125
2099,1,111538.923
2099,2,111916.183
2099,3,112343.65
2099,4,112781.812
2099,5,113174.413
2099,6,113590.959
2099,7,114050.394
2099,8,114542.659
2099,9,115090.262
2099,10,115642.194
2099,11,116142.857
2099,12,116605.087
2099,13,117173.357
2099,14,117783.501
2099,15,118338.288
2099,16,118838.095
2099,17,119273.67
2099,18,119724.435
2099,19,120219.22
2099,20,120646.505
2099,21,121036.223
2099,22,121491.257
2099,23,121980.461
2099,24,122425.141
2099,25,122828.862
2099,26,123175.672
2099,27,123422.454
2099,28,123641.076
2099,29,123900.648
2099,30,124127.819
2099,31,124317.064
2099,32,124419.751
2099,33,124466.749
2099,34,124623.41
2099,35,124721.551
2099,36,124749.593
2099,37,124750.92
2099,38,124706.388
2099,39,124699.905
2099,40,124824.268
2099,41,125003.758
2099,42,125118.013
2099,43,125239.646
2099,44,125402.428
2099,45,125592.975
2099,46,125833.185
2099,47,126004.742
2099,48,126173.51
2099,49,126386.818
2099,50,126515.586
2099,51,126566.334
2099,52,126455.224
2099,53,126210.815
2099,54,125869.114
2099,55,125419.421
2099,56,124853.41
2099,57,124158.079
2099,58,123338.847
2099,59,122434.093
2099,60,121475.304
2099,61,120370.922
2099,62,119083.804
2099,63,117763.145
2099,64,116395.939
2099,65,114919.606
2099,66,113367.872
2099,67,111681.734
2099,68,109916.64
2099,69,108108.34
2099,70,106172.762
2099,71,104132.707
2099,72,101972.186
2099,73,99714.512
2099,74,97356.49
2099,75,94856.92
2099,76,92175.413
2099,77,89404.416
2099,78,87107.232
2099,79,85842.373
2099,80,84464.471
2099,81,82903.433
2099,82,80652.921
2099,83,76655.656
2099,84,72646.713
2099,85,68579.562
2099,86,64309.509
2099,87,59466.471
2099,88,54207.815
2099,89,49453.283
2099,90,44620.55
2099,91,39582.164
2099,92,34541.545
2099,93,29759.338
2099,94,25351.092
2099,95,21248.104
2099,96,17485.847
2099,97,14139.52
2099,98,11206.534
2099,99,8535.84
2099,100,21047.88
2100,0,110803.596
2100,1,111099.901
2100,2,111419.304
2100,3,111828.329
2100,4,112273.282
2100,5,112722.976
2100,6,113125.122
2100,7,113549.101
2100,8,114013.879
2100,9,114508.485
2100,10,115057.083
2100,11,115607.194
2100,12,116105.503
2100,13,116564.182
2100,14,117129.098
2100,15,117733.485
2100,16,118280.433
2100,17,118769.628
2100,18,119212.171
2100,19,119644.742
2100,20,120124.993
2100,21,120554.114
2100,22,120951.337
2100,23,121416.054
2100,24,121916.959
2100,25,122371.926
2100,26,122778.171
2100,27,123122.043
2100,28,123363.78
2100,29,123575.976
2100,30,123827.534
2100,31,124045.299
2100,32,124223.741
2100,33,124314.757
2100,34,124349.533
2100,35,124494.352
2100,36,124582.914
2100,37,124602.393
2100,38,124593.821
2100,39,124538.672
2100,40,124519.393
2100,41,124631.189
2100,42,124798.055
2100,43,124900.913
2100,44,125010.626
2100,45,125161.103
2100,46,125337.936
2100,47,125562.621
2100,48,125714.261
2100,49,125859.988
2100,50,126045.764
2100,51,126144.834
2100,52,126163.773
2100,53,126021.621
2100,54,125745.811
2100,55,125373.329
2100,56,124891.902
2100,57,124292.875
2100,58,123559.545
2100,59,122696.754
2100,60,121741.367
2100,61,120725.352
2100,62,119558.856
2100,63,118205.678
2100,64,116814.449
2100,65,115373.124
2100,66,113817.279
2100,67,112181.284
2100,68,110404.739
2100,69,108541.607
2100,70,106625.821
2100,71,104579.558
2100,72,102420.898
2100,73,100136.756
2100,74,97751.386
2100,75,95262.329
2100,76,92624.448
2100,77,89796.806
2100,78,86872.529
2100,79,84406.49
2100,80,82944.829
2100,81,81353.525
2100,82,79571.062
2100,83,77108.508
2100,84,72947.382
2100,85,68789.152
2100,86,64585.698
2100,87,60197.255
2100,88,55281.319
2100,89,50000.009
2100,90,45225.299
2100,91,40396.046
2100,92,35423.855
2100,93,30516.657
2100,94,25910.059
2100,95,21717.242
2100,96,17862.759
2100,97,14377.958
2100,98,11340.367
2100,99,8741.85
2100,100,21563.293
